timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1602092621.620,-40.527,-25.391,-22.461,-23.926,0.000,0
1602092621.623,-26.855,-20.996,-20.508,-14.160,0.000,0
1602092621.627,-20.996,-18.555,-21.973,-16.602,0.000,0
1602092621.631,-37.109,-20.020,-24.414,-28.809,0.000,0
1602092621.635,-41.504,-20.508,-26.855,-31.250,0.000,0
1602092621.639,-16.113,-17.090,-34.668,-27.832,0.000,0
1602092621.643,-7.324,-19.531,-29.297,-22.949,0.000,0
1602092621.647,-36.621,-26.367,-21.973,-37.598,0.000,0
1602092621.651,-48.828,-27.344,-21.484,-43.945,0.000,0
1602092621.655,-41.992,-27.344,-25.391,-32.227,0.000,0
1602092621.659,-63.965,-27.344,-22.949,-31.738,0.000,0
1602092621.663,-70.801,-21.973,-20.020,-33.691,0.000,0
1602092621.666,-48.340,-22.461,-25.879,-30.273,0.000,0
1602092621.670,-46.875,-26.367,-24.414,-32.227,0.000,0
1602092621.674,-54.199,-23.438,-22.949,-42.480,0.000,0
1602092621.678,-56.641,-23.926,-27.832,-30.762,0.000,0
1602092621.682,-49.805,-29.297,-27.832,-17.578,0.000,0
1602092621.686,-43.457,-33.203,-27.344,-34.180,0.000,0
1602092621.690,-22.949,-31.738,-27.344,-38.086,0.000,0
1602092621.694,-22.461,-28.320,-22.461,-25.879,0.000,0
1602092621.698,-29.297,-24.902,-21.484,-20.508,0.000,0
1602092621.702,-15.625,-26.367,-20.508,-21.484,0.000,0
1602092621.705,-23.926,-33.203,-25.391,-17.090,0.000,0
1602092621.709,-34.668,-35.645,-30.273,-25.391,0.000,0
1602092621.713,-36.133,-36.133,-30.273,-35.156,0.000,0
1602092621.717,-36.621,-33.691,-29.297,-30.273,0.000,0
1602092621.721,-30.762,-30.762,-26.367,-23.926,0.000,0
1602092621.725,-25.391,-31.738,-23.438,-18.555,0.000,0
1602092621.729,-21.484,-32.715,-17.090,-18.555,0.000,0
1602092621.733,-13.184,-30.273,-13.184,-19.043,0.000,0
1602092621.737,-16.602,-28.809,-19.043,-20.996,0.000,0
1602092621.741,-30.762,-34.668,-21.973,-23.438,0.000,0
1602092621.745,-11.719,-35.645,-24.414,-29.785,0.000,0
1602092621.748,-18.555,-33.691,-28.320,-39.062,0.000,0
1602092621.752,-50.293,-31.738,-30.273,-32.715,0.000,0
1602092621.756,-52.246,-24.414,-26.855,-32.715,0.000,0
1602092621.760,-34.180,-25.391,-25.391,-39.551,0.000,0
1602092621.764,-27.344,-32.227,-30.273,-35.645,0.000,0
1602092621.768,-30.762,-34.668,-33.691,-45.898,0.000,0
1602092621.772,-30.762,-31.250,-28.320,-52.246,0.000,0
1602092621.776,-41.016,-33.691,-27.344,-41.992,0.000,0
1602092621.780,-46.387,-36.133,-24.414,-35.645,0.000,0
1602092621.784,-25.879,-30.762,-24.414,-28.809,0.000,0
1602092621.788,-3.906,-32.227,-27.832,-29.297,0.000,0
1602092621.791,-42.480,-31.738,-27.344,-44.434,0.000,0
1602092621.795,-64.453,-26.855,-27.832,-44.922,0.000,0
1602092621.799,-55.664,-28.320,-34.668,-44.434,0.000,0
1602092621.803,-42.480,-30.762,-35.645,-47.852,0.000,0
1602092621.807,-33.691,-33.203,-35.156,-40.039,0.000,0
1602092621.811,-41.504,-35.156,-34.180,-32.227,0.000,0
1602092621.815,-47.852,-35.645,-29.297,-30.762,0.000,0
1602092621.819,-38.086,-33.203,-27.832,-17.578,0.000,0
1602092621.823,-13.184,-27.832,-25.879,-20.020,0.000,0
1602092621.827,-3.906,-27.344,-24.414,-21.973,0.000,0
1602092621.830,-25.391,-29.785,-26.367,-29.785,0.000,0
1602092621.834,-20.020,-30.762,-31.250,-39.062,0.000,0
1602092621.838,-19.043,-32.715,-30.273,-25.879,0.000,0
1602092621.842,-30.273,-31.250,-22.461,-19.531,0.000,0
1602092621.846,-19.043,-31.738,-23.926,-27.344,0.000,0
1602092621.850,-15.625,-35.156,-21.484,-29.785,0.000,0
1602092621.854,-17.578,-35.645,-19.531,-26.855,0.000,0
1602092621.858,-20.020,-33.203,-22.949,-22.461,0.000,0
1602092621.862,-10.254,-25.879,-18.555,-17.578,0.000,0
1602092621.866,-7.324,-21.484,-20.508,-16.602,0.000,0
1602092621.870,-7.812,-23.926,-23.438,-20.508,0.000,0
1602092621.873,-19.531,-20.996,-20.508,-22.461,0.000,0
1602092621.877,-38.574,-20.508,-18.066,-20.020,0.000,0
1602092621.881,-26.855,-25.391,-22.949,-17.090,0.000,0
1602092621.885,-6.348,-23.438,-23.926,-14.160,0.000,0
1602092621.889,-5.371,-22.949,-20.508,-27.832,0.000,0
1602092621.893,-18.066,-31.250,-18.555,-26.855,0.000,0
1602092621.897,-22.461,-31.738,-20.508,-4.395,0.000,0
1602092621.901,-27.832,-20.996,-31.738,-17.578,0.000,0
1602092621.905,-29.297,-18.555,-34.180,-31.738,0.000,0
1602092621.909,-26.367,-24.902,-26.855,-30.762,0.000,0
1602092621.913,-53.223,-24.902,-22.949,-26.855,0.000,0
1602092621.916,-55.176,-17.578,-21.484,-22.461,0.000,0
1602092621.920,-42.969,-19.531,-17.578,-27.344,0.000,0
1602092621.924,-41.504,-24.414,-15.137,-30.273,0.000,0
1602092621.928,-30.273,-22.949,-19.043,-30.762,0.000,0
1602092621.932,-24.902,-20.020,-23.438,-31.738,0.000,0
1602092621.936,-41.504,-25.879,-24.902,-35.156,0.000,0
1602092621.940,-36.621,-33.691,-23.438,-30.273,0.000,0
1602092621.944,-14.648,-31.738,-23.438,-20.508,0.000,0
1602092621.948,-24.414,-26.367,-21.484,-23.926,0.000,0
1602092621.952,-46.875,-24.902,-18.066,-27.832,0.000,0
1602092621.955,-55.664,-26.855,-19.043,-28.320,0.000,0
1602092621.959,-39.062,-22.949,-22.949,-13.184,0.000,0
1602092621.963,-27.832,-20.020,-25.391,-13.184,0.000,0
1602092621.967,-37.109,-20.508,-23.438,-25.391,0.000,0
1602092621.971,-38.086,-18.555,-20.508,-19.531,0.000,0
1602092621.975,-35.645,-23.926,-20.996,-13.184,0.000,0
1602092621.979,-28.809,-25.391,-20.508,-20.020,0.000,0
1602092621.983,-24.902,-20.508,-19.531,-23.926,0.000,0
1602092621.987,-24.414,-18.555,-18.066,-27.832,0.000,0
1602092621.991,-35.156,-18.555,-16.602,-32.227,0.000,0
1602092621.995,-51.758,-23.926,-22.949,-34.668,0.000,0
1602092621.998,-64.453,-27.832,-27.832,-24.414,0.000,0
1602092622.002,-49.805,-23.926,-25.879,-23.438,0.000,0
1602092622.006,-37.109,-27.344,-26.855,-34.668,0.000,0
1602092622.010,-44.922,-32.227,-29.297,-30.273,0.000,0
1602092622.014,-44.434,-30.762,-24.414,-27.832,0.000,0
1602092622.018,-36.133,-26.367,-25.879,-26.367,0.000,0
1602092622.022,-35.645,-28.809,-29.785,-19.043,0.000,0
1602092622.026,-25.391,-28.320,-24.902,-20.020,0.000,0
1602092622.030,-31.250,-16.602,-24.902,-25.879,0.000,0
1602092622.034,-53.223,-14.648,-23.438,-22.949,0.000,0
1602092622.038,-55.176,-20.020,-19.043,-11.719,0.000,0
1602092622.041,-28.320,-19.531,-16.602,-2.930,0.000,0
1602092622.045,-30.762,-13.672,-15.625,-8.789,0.000,0
1602092622.049,-41.992,-16.113,-16.602,-13.184,0.000,0
1602092622.053,-35.645,-21.973,-21.484,-20.020,0.000,0
1602092622.057,-30.762,-19.531,-20.996,-20.508,0.000,0
1602092622.061,-32.227,-20.508,-22.461,-14.160,0.000,0
1602092622.065,-21.973,-23.926,-22.949,-11.719,0.000,0
1602092622.069,-10.254,-29.297,-22.949,-24.902,0.000,0
1602092622.073,-25.879,-28.809,-23.926,-28.809,0.000,0
1602092622.077,-38.086,-25.879,-26.367,-22.949,0.000,0
1602092622.080,-39.551,-32.227,-26.855,-26.855,0.000,0
1602092622.084,-41.504,-32.715,-26.367,-27.832,0.000,0
1602092622.088,-43.457,-30.273,-29.297,-29.297,0.000,0
1602092622.092,-59.570,-32.715,-28.320,-37.598,0.000,0
1602092622.096,-46.875,-31.738,-22.949,-37.109,0.000,0
1602092622.100,-22.949,-26.367,-21.973,-24.902,0.000,0
1602092622.104,-21.973,-22.461,-19.531,-13.184,0.000,0
1602092622.108,-30.762,-20.508,-21.484,-27.832,0.000,0
1602092622.112,-41.504,-26.367,-24.902,-39.062,0.000,0
1602092622.116,-31.738,-24.414,-21.973,-26.855,0.000,0
1602092622.120,-28.320,-22.461,-22.461,-22.461,0.000,0
1602092622.123,-25.879,-26.855,-26.855,-15.625,0.000,0
1602092622.127,-37.109,-24.902,-26.367,-25.391,0.000,0
1602092622.131,-49.805,-22.461,-23.926,-30.762,0.000,0
1602092622.135,-52.734,-23.438,-23.926,-28.320,0.000,0
1602092622.139,-35.156,-22.949,-24.902,-21.484,0.000,0
1602092622.143,-22.461,-22.949,-25.391,-25.391,0.000,0
1602092622.147,-34.668,-24.902,-21.484,-27.832,0.000,0
1602092622.151,-46.875,-31.738,-16.602,-22.949,0.000,0
1602092622.155,-46.387,-30.762,-16.113,-20.996,0.000,0
1602092622.159,-42.969,-29.297,-17.090,-16.113,0.000,0
1602092622.163,-38.086,-31.250,-13.184,-20.020,0.000,0
1602092622.166,-31.250,-32.715,-9.766,-16.113,0.000,0
1602092622.170,-41.016,-31.738,-16.113,-18.555,0.000,0
1602092622.174,-50.293,-25.879,-19.043,-20.020,0.000,0
1602092622.178,-42.969,-22.949,-15.625,-7.812,0.000,0
1602092622.182,-23.438,-24.902,-15.137,-3.418,0.000,0
1602092622.186,-21.484,-28.320,-16.113,-10.742,0.000,0
1602092622.190,-40.039,-32.227,-16.113,-21.973,0.000,0
1602092622.194,-41.992,-28.809,-18.066,-23.926,0.000,0
1602092622.198,-11.230,-20.996,-19.531,-18.555,0.000,0
1602092622.202,-38.086,-25.391,-20.020,-19.043,0.000,0
1602092622.205,-57.617,-28.809,-20.508,-21.973,0.000,0
1602092622.209,-39.551,-25.879,-20.508,-20.020,0.000,0
1602092622.213,-42.969,-24.414,-22.461,-23.438,0.000,0
1602092622.217,-29.785,-22.461,-20.996,-22.949,0.000,0
1602092622.221,-5.859,-21.484,-16.602,-15.137,0.000,0
1602092622.225,-8.789,-20.020,-20.996,-13.184,0.000,0
1602092622.229,-30.273,-17.090,-23.926,-20.020,0.000,0
1602092622.233,-33.203,-15.137,-17.578,-20.996,0.000,0
1602092622.237,-13.672,-17.090,-18.555,-10.742,0.000,0
1602092622.241,-15.625,-22.949,-23.438,-10.742,0.000,0
1602092622.245,-30.273,-24.414,-20.020,-15.625,0.000,0
1602092622.248,-44.922,-25.879,-16.602,-16.113,0.000,0
1602092622.252,-45.410,-27.832,-21.973,-19.043,0.000,0
1602092622.256,-33.691,-26.367,-23.438,-18.066,0.000,0
1602092622.260,-23.926,-24.902,-21.484,-9.277,0.000,0
1602092622.264,-17.090,-25.391,-23.438,-12.695,0.000,0
1602092622.268,-14.160,-21.484,-21.484,-23.438,0.000,0
1602092622.272,-9.766,-13.184,-20.996,-12.695,0.000,0
1602092622.276,-21.484,-23.926,-18.066,-10.254,0.000,0
1602092622.280,-11.230,-28.320,-15.625,-10.742,0.000,0
1602092622.284,-14.160,-26.367,-19.531,-14.160,0.000,0
1602092622.288,-38.574,-31.250,-20.508,-14.648,0.000,0
1602092622.291,-38.574,-23.926,-15.137,-6.836,0.000,0
1602092622.295,-34.180,-21.973,-15.137,-8.789,0.000,0
1602092622.299,-20.020,-21.973,-19.043,-7.324,0.000,0
1602092622.303,-8.301,-19.531,-19.531,-9.277,0.000,0
1602092622.307,-4.395,-22.949,-19.531,-6.836,0.000,0
1602092622.311,-6.348,-27.832,-23.438,-8.789,0.000,0
1602092622.315,-18.555,-27.344,-24.414,-15.137,0.000,0
1602092622.319,-12.207,-26.367,-21.484,-6.836,0.000,0
1602092622.323,0.488,-31.250,-17.578,-2.441,0.000,0
1602092622.327,-14.160,-32.227,-21.973,-15.625,0.000,0
1602092622.330,-23.926,-29.785,-23.438,-21.973,0.000,0
1602092622.334,-16.113,-30.273,-22.461,-17.578,0.000,0
1602092622.338,-23.438,-34.180,-25.879,-15.625,0.000,0
1602092622.342,-17.090,-32.227,-25.391,-13.672,0.000,0
1602092622.346,-0.977,-26.855,-21.484,-11.719,0.000,0
1602092622.350,-9.766,-28.809,-20.996,-23.926,0.000,0
1602092622.354,-30.273,-31.738,-21.484,-29.297,0.000,0
1602092622.358,-14.160,-29.297,-18.555,-17.578,0.000,0
1602092622.362,-8.789,-26.367,-20.508,-16.602,0.000,0
1602092622.366,-26.367,-28.809,-22.949,-22.461,0.000,0
1602092622.370,-36.133,-31.738,-20.996,-28.809,0.000,0
1602092622.373,-47.363,-33.203,-23.438,-38.574,0.000,0
1602092622.377,-33.691,-32.227,-25.879,-27.832,0.000,0
1602092622.381,-19.531,-29.297,-21.973,-13.184,0.000,0
1602092622.385,-28.320,-30.273,-18.066,-22.461,0.000,0
1602092622.389,-30.273,-29.785,-19.043,-30.762,0.000,0
1602092622.393,-32.227,-28.809,-20.508,-29.297,0.000,0
1602092622.397,-28.320,-25.879,-18.555,-24.902,0.000,0
1602092622.401,-12.695,-24.414,-18.555,-13.672,0.000,0
1602092622.405,-14.160,-30.762,-22.949,-26.367,0.000,0
1602092622.409,-23.438,-34.668,-28.320,-44.434,0.000,0
1602092622.413,-39.062,-32.227,-29.785,-46.875,0.000,0
1602092622.416,-52.734,-30.273,-27.344,-37.109,0.000,0
1602092622.420,-39.551,-25.879,-27.832,-21.484,0.000,0
1602092622.424,-29.785,-20.020,-25.879,-32.715,0.000,0
1602092622.428,-30.762,-23.926,-20.996,-41.504,0.000,0
1602092622.432,-27.344,-30.273,-21.973,-38.086,0.000,0
1602092622.436,-27.832,-27.344,-23.438,-30.273,0.000,0
1602092622.440,-20.996,-21.973,-20.996,-23.438,0.000,0
1602092622.444,-10.254,-21.973,-24.414,-22.949,0.000,0
1602092622.448,-11.230,-19.531,-21.973,-25.391,0.000,0
1602092622.452,-19.531,-20.508,-22.949,-30.762,0.000,0
1602092622.455,-15.137,-22.949,-27.344,-26.855,0.000,0
1602092622.459,-2.441,-23.438,-23.438,-18.555,0.000,0
1602092622.463,-1.465,-19.531,-20.996,-20.020,0.000,0
1602092622.467,-11.230,-19.531,-25.879,-33.203,0.000,0
1602092622.471,-21.973,-24.414,-26.367,-38.574,0.000,0
1602092622.475,-25.879,-22.949,-29.785,-36.133,0.000,0
1602092622.479,-26.855,-29.785,-30.273,-39.062,0.000,0
1602092622.483,-24.414,-34.668,-28.320,-40.039,0.000,0
1602092622.487,-18.066,-33.691,-29.297,-46.387,0.000,0
1602092622.491,-11.719,-35.645,-22.461,-41.504,0.000,0
1602092622.495,-27.344,-37.598,-19.531,-23.926,0.000,0
1602092622.498,-32.227,-30.762,-28.809,-27.832,0.000,0
1602092622.502,-15.137,-22.949,-33.691,-41.016,0.000,0
1602092622.506,-13.184,-26.367,-30.762,-25.391,0.000,0
1602092622.510,-31.250,-23.926,-23.438,-37.598,0.000,0
1602092622.514,-42.480,-15.137,-24.414,-51.270,0.000,0
1602092622.518,-23.926,-17.578,-26.855,-24.902,0.000,0
1602092622.522,-12.695,-21.484,-24.902,-28.320,0.000,0
1602092622.526,-40.527,-21.973,-26.367,-42.969,0.000,0
1602092622.530,-41.504,-17.578,-25.391,-39.551,0.000,0
1602092622.534,-36.133,-14.648,-21.484,-35.645,0.000,0
1602092622.538,-24.414,-15.625,-20.508,-30.762,0.000,0
1602092622.541,-15.625,-19.531,-21.973,-20.508,0.000,0
1602092622.545,-20.508,-19.043,-22.949,-22.461,0.000,0
1602092622.549,-28.320,-17.090,-23.926,-27.832,0.000,0
1602092622.553,-22.461,-18.066,-21.484,-23.926,0.000,0
1602092622.557,-18.066,-15.625,-20.508,-22.461,0.000,0
1602092622.561,-11.230,-9.766,-24.902,-16.602,0.000,0
1602092622.565,7.324,-12.207,-27.832,-21.484,0.000,0
1602092622.569,5.859,-19.043,-24.414,-30.762,0.000,0
1602092622.573,1.465,-15.625,-24.902,-35.156,0.000,0
1602092622.577,-22.949,-16.113,-22.949,-33.691,0.000,0
1602092622.580,-34.180,-22.949,-18.066,-23.926,0.000,0
1602092622.584,-12.695,-17.578,-14.160,-20.996,0.000,0
1602092622.588,-2.441,-3.418,-2.930,-27.832,0.000,0
1602092622.592,-20.508,-5.371,-5.371,-33.691,0.000,0
1602092622.596,-35.156,-9.766,-21.973,-29.785,0.000,0
1602092622.600,-32.715,-12.207,-20.020,-35.156,0.000,0
1602092622.604,-36.621,-16.113,-20.020,-53.223,0.000,0
1602092622.608,-49.805,-14.160,-23.438,-72.266,0.000,0
1602092622.612,-59.570,-16.602,-19.043,-89.355,0.000,0
1602092622.616,-71.289,-13.184,-13.184,-96.680,0.000,0
1602092622.620,-85.449,-8.301,-7.812,-94.727,0.000,0
1602092622.623,-83.496,-2.930,-7.812,-102.539,0.000,0
1602092622.627,-102.051,-0.977,-4.883,-120.605,0.000,0
1602092622.631,-121.582,1.953,-1.953,-128.906,0.000,0
1602092622.635,-113.770,2.930,-7.324,-132.324,0.000,0
1602092622.639,-125.488,-1.465,-6.836,-125.977,0.000,0
1602092622.643,-123.047,-8.301,-5.371,-114.258,0.000,0
1602092622.647,-122.070,-12.695,-12.207,-128.906,0.000,0
1602092622.651,-129.883,-9.766,-12.207,-138.672,0.000,0
1602092622.655,-137.207,-8.301,-7.324,-134.277,0.000,0
1602092622.659,-125.000,-6.348,-5.859,-125.977,0.000,0
1602092622.663,-104.004,-2.441,-3.906,-127.930,0.000,0
1602092622.666,-109.863,-0.977,-13.184,-131.348,0.000,0
1602092622.670,-109.863,-4.883,-22.461,-133.789,0.000,0
1602092622.674,-127.441,-13.184,-19.043,-132.812,0.000,0
1602092622.678,-145.508,-18.066,-18.555,-116.699,0.000,0
1602092622.682,-119.141,-17.578,-21.973,-103.027,0.000,0
1602092622.686,-93.262,-16.602,-23.926,-97.656,0.000,0
1602092622.690,-95.703,-18.555,-29.297,-93.262,0.000,0
1602092622.694,-86.426,-21.484,-28.320,-81.543,0.000,0
1602092622.698,-71.289,-20.996,-25.879,-74.219,0.000,0
1602092622.702,-72.266,-24.902,-22.461,-78.613,0.000,0
1602092622.705,-63.477,-25.879,-26.855,-80.078,0.000,0
1602092622.709,-61.035,-25.879,-28.320,-81.055,0.000,0
1602092622.713,-62.988,-24.902,-20.996,-77.637,0.000,0
1602092622.717,-54.688,-20.020,-25.879,-59.570,0.000,0
1602092622.721,-46.387,-21.484,-28.809,-56.152,0.000,0
1602092622.725,-57.129,-28.320,-27.344,-63.965,0.000,0
1602092622.729,-54.199,-28.809,-30.762,-63.477,0.000,0
1602092622.733,-48.340,-28.320,-33.691,-55.664,0.000,0
1602092622.737,-48.828,-34.668,-33.691,-33.203,0.000,0
1602092622.741,-31.250,-33.203,-35.645,-29.785,0.000,0
1602092622.745,-37.109,-31.250,-36.133,-34.668,0.000,0
1602092622.748,-51.758,-38.086,-33.691,-23.438,0.000,0
1602092622.752,-48.340,-36.133,-31.250,-23.438,0.000,0
1602092622.756,-40.527,-35.156,-32.227,-24.414,0.000,0
1602092622.760,-15.625,-42.480,-36.133,-21.484,0.000,0
1602092622.764,-4.883,-39.551,-36.133,-27.832,0.000,0
1602092622.768,-20.020,-34.668,-33.203,-21.973,0.000,0
1602092622.772,-12.207,-37.598,-34.180,-17.578,0.000,0
1602092622.776,-21.973,-41.016,-33.203,-24.414,0.000,0
1602092622.780,-18.555,-41.016,-29.297,-12.207,0.000,1
1602092622.784,-13.672,-43.945,-28.809,-4.883,0.000,0
1602092622.788,-13.184,-44.434,-27.832,-9.277,0.000,0
1602092622.791,-5.371,-43.945,-27.832,-14.160,0.000,0
1602092622.795,-31.738,-42.480,-28.320,-17.578,0.000,0
1602092622.799,-11.230,-40.039,-29.297,-5.371,0.000,0
1602092622.803,23.438,-38.086,-31.250,-5.859,0.000,0
1602092622.807,-7.324,-39.551,-31.738,-8.789,0.000,0
1602092622.811,-22.461,-40.039,-30.762,-11.719,0.000,0
1602092622.815,-22.461,-38.574,-31.250,-8.301,0.000,0
1602092622.819,-27.344,-40.039,-32.227,3.418,0.000,0
1602092622.823,-11.230,-36.621,-33.203,-8.301,0.000,0
1602092622.827,4.395,-29.297,-33.691,-14.648,0.000,0
1602092622.830,4.883,-31.250,-32.227,-9.766,0.000,0
1602092622.834,1.953,-34.668,-33.691,-5.371,0.000,0
1602092622.838,-3.906,-35.156,-30.762,3.418,0.000,0
1602092622.842,1.465,-34.668,-24.902,11.719,0.000,0
1602092622.846,1.465,-30.273,-26.855,7.812,0.000,0
1602092622.850,-9.277,-31.250,-27.832,-4.883,0.000,0
1602092622.854,-6.836,-32.227,-26.367,-3.906,0.000,0
1602092622.858,7.324,-27.832,-26.855,7.324,0.000,0
1602092622.862,20.508,-26.367,-21.484,5.859,0.000,0
1602092622.866,12.207,-31.738,-16.602,-2.930,0.000,0
1602092622.870,1.465,-36.621,-21.484,-9.277,0.000,0
1602092622.873,-7.812,-36.621,-26.367,-10.742,0.000,0
1602092622.877,-0.977,-34.180,-27.344,-1.953,0.000,0
1602092622.881,6.836,-28.809,-26.367,1.953,0.000,0
1602092622.885,-11.719,-29.297,-20.508,-2.930,0.000,0
1602092622.889,-24.902,-27.832,-16.113,-7.812,0.000,0
1602092622.893,-12.207,-25.879,-18.066,-6.836,0.000,0
1602092622.897,5.859,-29.297,-23.438,3.418,0.000,0
1602092622.901,4.395,-29.785,-19.531,8.789,0.000,0
1602092622.905,-1.953,-33.203,-11.230,4.883,0.000,0
1602092622.909,-6.836,-32.227,-14.160,10.254,0.000,0
1602092622.913,-1.465,-33.691,-15.137,10.742,0.000,0
1602092622.916,5.371,-35.156,-14.648,2.930,0.000,0
1602092622.920,14.160,-28.809,-15.137,5.859,0.000,0
1602092622.924,19.043,-30.273,-14.160,6.836,0.000,0
1602092622.928,0.000,-35.645,-10.254,7.812,0.000,0
1602092622.932,-14.160,-33.203,-10.742,2.441,0.000,0
1602092622.936,-3.906,-31.250,-14.648,-7.324,0.000,0
1602092622.940,11.719,-33.691,-13.672,-7.812,0.000,0
1602092622.944,7.324,-32.715,-18.066,-9.277,0.000,0
1602092622.948,-13.672,-33.691,-22.461,-13.672,0.000,0
1602092622.952,-18.066,-32.227,-20.020,-9.766,0.000,0
1602092622.955,-10.254,-30.273,-17.578,-9.277,0.000,0
1602092622.959,-2.441,-31.250,-15.625,-6.348,0.000,0
1602092622.963,11.719,-29.785,-15.137,-4.883,0.000,0
1602092622.967,4.395,-28.809,-13.184,-10.254,0.000,0
1602092622.971,-16.113,-32.227,-17.578,-14.160,0.000,0
1602092622.975,-15.625,-32.715,-17.578,-7.324,0.000,0
1602092622.979,-11.230,-32.715,-19.531,0.977,0.000,0
1602092622.983,-13.184,-37.109,-29.297,-7.812,0.000,0
1602092622.987,-11.719,-36.621,-28.809,-17.090,0.000,0
1602092622.991,-19.531,-29.785,-24.414,-9.277,0.000,0
1602092622.995,-24.414,-30.762,-21.484,-4.395,0.000,0
1602092622.998,-19.043,-41.504,-20.020,-4.395,0.000,0
1602092623.002,1.953,-41.992,-20.996,-9.277,0.000,0
1602092623.006,1.953,-35.156,-23.438,-8.301,0.000,0
1602092623.010,-22.461,-33.203,-20.996,-7.324,0.000,0
1602092623.014,-24.902,-33.691,-19.043,-12.695,0.000,0
1602092623.018,-9.766,-30.273,-18.066,-5.371,0.000,0
1602092623.022,0.000,-29.785,-19.043,-0.977,0.000,0
1602092623.026,14.160,-30.762,-25.879,-12.207,0.000,0
1602092623.030,4.395,-25.879,-28.320,-17.578,0.000,0
1602092623.034,-37.109,-26.367,-24.902,-17.578,0.000,0
1602092623.038,-37.598,-25.391,-22.949,-12.695,0.000,0
1602092623.041,-5.859,-25.391,-26.367,-7.324,0.000,0
1602092623.045,1.953,-29.785,-27.832,-0.488,0.000,0
1602092623.049,-9.277,-30.273,-18.555,-3.418,0.000,0
1602092623.053,-15.137,-29.785,-19.531,-12.207,0.000,0
1602092623.057,-9.766,-31.250,-20.996,-5.371,0.000,0
1602092623.061,3.906,-29.785,-22.461,-4.883,0.000,0
1602092623.065,1.953,-27.832,-23.926,-12.695,0.000,0
1602092623.069,-7.324,-25.391,-19.531,-13.184,0.000,0
1602092623.073,-11.230,-27.344,-25.879,-11.230,0.000,0
1602092623.077,-25.391,-29.785,-29.297,0.000,0.000,0
1602092623.080,-25.391,-29.297,-20.508,2.441,0.000,0
1602092623.084,-7.324,-26.855,-15.625,-5.859,0.000,0
1602092623.088,-2.930,-24.902,-15.137,-6.348,0.000,0
1602092623.092,-18.066,-27.344,-20.996,-12.207,0.000,0
1602092623.096,-13.184,-30.762,-20.508,-7.812,0.000,0
1602092623.100,-6.836,-34.180,-22.461,-9.277,0.000,0
1602092623.104,1.465,-30.762,-26.855,-16.602,0.000,0
1602092623.108,-5.371,-28.809,-18.555,-8.789,0.000,0
1602092623.112,-27.344,-28.809,-13.672,-3.418,0.000,0
1602092623.116,-34.668,-24.902,-19.043,-8.789,0.000,0
1602092623.120,-23.926,-26.367,-20.996,-7.324,0.000,0
1602092623.123,-16.602,-31.738,-25.391,-13.672,0.000,0
1602092623.127,-29.297,-31.250,-27.344,-22.461,0.000,0
1602092623.131,-32.227,-23.926,-21.973,-28.320,0.000,0
1602092623.135,-35.156,-21.484,-16.602,-28.320,0.000,0
1602092623.139,-20.996,-26.367,-17.578,-12.695,0.000,0
1602092623.143,-5.859,-23.926,-21.973,-10.742,0.000,0
1602092623.147,-18.066,-19.531,-19.531,-17.578,0.000,0
1602092623.151,-33.203,-21.973,-16.602,-20.508,0.000,0
1602092623.155,-32.715,-22.949,-21.973,-20.996,0.000,0
1602092623.159,-17.578,-23.926,-23.438,-19.043,0.000,0
1602092623.163,-8.301,-21.484,-21.973,-20.020,0.000,0
1602092623.166,-16.602,-17.578,-23.926,-19.043,0.000,0
1602092623.170,-28.809,-21.484,-25.879,-20.996,0.000,0
1602092623.174,-47.852,-29.785,-28.320,-28.809,0.000,0
1602092623.178,-36.133,-32.715,-29.785,-18.066,0.000,0
1602092623.182,-15.625,-32.715,-28.320,-19.043,0.000,0
1602092623.186,-34.668,-32.715,-25.879,-28.809,0.000,0
1602092623.190,-46.387,-29.785,-26.367,-29.297,0.000,0
1602092623.194,-43.945,-26.855,-22.461,-27.832,0.000,0
1602092623.198,-27.832,-22.461,-20.508,-22.461,0.000,0
1602092623.202,-9.766,-21.484,-20.996,-11.719,0.000,0
1602092623.205,-9.766,-20.020,-18.555,-0.488,0.000,0
1602092623.209,-0.977,-20.508,-18.066,-19.043,0.000,0
1602092623.213,-17.578,-25.391,-17.090,-27.344,0.000,0
1602092623.217,-37.109,-25.879,-18.066,-5.859,0.000,0
1602092623.221,-20.996,-18.066,-19.043,3.418,0.000,0
1602092623.225,-15.625,-16.602,-17.578,-4.395,0.000,0
1602092623.229,-27.344,-22.461,-17.090,-19.531,0.000,0
1602092623.233,-22.461,-26.367,-15.625,-24.414,0.000,0
1602092623.237,-21.484,-23.438,-16.113,-12.207,0.000,0
1602092623.241,-11.230,-25.879,-21.973,-11.230,0.000,0
1602092623.245,-5.859,-27.344,-25.391,-14.160,0.000,0
1602092623.248,-17.090,-24.414,-28.320,-21.484,0.000,0
1602092623.252,-18.555,-27.832,-29.297,-26.855,0.000,0
1602092623.256,-14.160,-27.344,-20.020,-10.742,0.000,0
1602092623.260,-10.742,-21.484,-18.066,0.488,0.000,0
1602092623.264,-15.137,-27.832,-22.461,-19.043,0.000,0
1602092623.268,-33.203,-32.715,-26.367,-24.414,0.000,0
1602092623.272,-42.480,-29.785,-31.250,-29.785,0.000,0
1602092623.276,-30.273,-32.227,-27.344,-27.832,0.000,0
