timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1593292824.970,105.957,-31.738,-38.574,109.863,0.000,0
1593292824.974,203.125,-31.250,-37.598,189.941,0.000,0
1593292824.978,-18.066,-31.250,-36.621,-22.949,0.000,0
1593292824.982,-184.570,-29.785,-35.156,-174.316,0.000,0
1593292824.986,-120.605,-28.809,-34.180,-100.098,0.000,0
1593292824.990,107.910,-21.484,-31.250,112.793,0.000,0
1593292824.994,218.750,-17.578,-33.203,199.219,0.000,0
1593292824.997,16.602,-20.508,-30.762,14.160,0.000,0
1593292825.001,-173.828,-25.391,-26.367,-149.414,0.000,0
1593292825.005,-150.391,-30.273,-29.297,-121.582,0.000,0
1593292825.009,65.918,-29.785,-30.762,54.688,0.000,0
1593292825.013,225.098,-25.879,-27.832,187.012,0.000,0
1593292825.017,45.898,-27.832,-24.414,37.109,0.000,0
1593292825.021,-159.180,-32.227,-22.461,-133.301,0.000,0
1593292825.025,-175.781,-31.250,-24.414,-126.465,0.000,0
1593292825.029,20.508,-29.785,-27.832,23.926,0.000,0
1593292825.033,231.934,-26.367,-27.832,187.988,0.000,0
1593292825.036,70.801,-24.902,-28.809,57.129,0.000,0
1593292825.040,-154.297,-28.320,-30.762,-136.230,0.000,0
1593292825.044,-172.363,-26.855,-26.855,-141.113,0.000,0
1593292825.048,-14.160,-20.996,-27.344,-1.465,0.000,0
1593292825.052,208.984,-21.973,-32.715,183.105,0.000,0
1593292825.056,107.422,-22.461,-30.762,83.008,0.000,0
1593292825.060,-133.789,-18.066,-28.320,-129.883,0.000,0
1593292825.064,-177.246,-18.066,-27.344,-153.809,0.000,0
1593292825.068,-39.062,-17.090,-30.273,-26.855,0.000,0
1593292825.072,187.988,-16.602,-30.273,157.227,0.000,0
1593292825.076,139.160,-17.090,-30.762,91.797,0.000,0
1593292825.079,-112.305,-19.531,-36.133,-122.559,0.000,0
1593292825.083,-193.848,-26.855,-35.645,-167.480,0.000,0
1593292825.087,-87.402,-30.273,-26.367,-58.594,0.000,0
1593292825.091,149.414,-30.762,-23.926,125.488,0.000,0
1593292825.095,142.090,-29.297,-23.438,102.539,0.000,0
1593292825.099,-105.469,-24.414,-19.531,-101.074,0.000,0
1593292825.103,-209.473,-25.391,-21.973,-184.082,0.000,0
1593292825.107,-113.770,-24.902,-24.902,-95.215,0.000,0
1593292825.111,124.023,-24.902,-25.879,103.027,0.000,0
1593292825.115,159.668,-26.367,-25.391,118.164,0.000,0
1593292825.119,-75.684,-27.832,-25.391,-84.961,0.000,0
1593292825.122,-206.543,-31.250,-29.297,-186.523,0.000,0
1593292825.126,-144.531,-29.297,-33.691,-118.164,0.000,0
1593292825.130,91.797,-28.809,-33.691,82.031,0.000,0
1593292825.134,176.270,-28.320,-32.715,147.949,0.000,0
1593292825.138,-51.270,-24.414,-33.691,-43.945,0.000,0
1593292825.142,-202.637,-22.949,-31.250,-177.246,0.000,0
1593292825.146,-147.461,-27.344,-30.762,-140.137,0.000,0
1593292825.150,81.055,-30.273,-33.691,63.477,0.000,0
1593292825.154,204.102,-31.738,-31.738,172.363,0.000,0
1593292825.158,-2.930,-31.250,-30.273,-21.973,0.000,0
1593292825.161,-192.383,-28.809,-28.320,-171.875,0.000,0
1593292825.165,-181.152,-29.297,-24.902,-136.230,0.000,0
1593292825.169,31.250,-27.832,-31.250,31.738,0.000,0
1593292825.173,186.523,-23.438,-34.180,142.578,0.000,0
1593292825.177,8.789,-21.484,-36.133,-2.930,0.000,0
1593292825.181,-165.527,-23.926,-34.180,-148.926,0.000,0
1593292825.185,-167.480,-29.785,-32.227,-137.207,0.000,0
1593292825.189,0.977,-31.250,-35.156,15.137,0.000,0
1593292825.193,177.734,-31.738,-31.738,152.832,0.000,0
1593292825.197,52.734,-29.785,-30.762,29.297,0.000,0
1593292825.201,-155.762,-30.273,-28.320,-131.836,0.000,0
1593292825.204,-172.852,-30.273,-25.879,-137.207,0.000,0
1593292825.208,-21.484,-30.762,-32.715,-17.578,0.000,0
1593292825.212,163.086,-32.715,-36.621,141.602,0.000,0
1593292825.216,60.547,-29.785,-31.250,44.922,0.000,0
1593292825.220,-130.371,-29.785,-32.715,-125.488,0.000,0
1593292825.224,-161.621,-33.691,-38.574,-150.391,0.000,0
1593292825.228,-35.156,-34.180,-37.598,-49.316,0.000,0
1593292825.232,183.105,-34.180,-36.133,133.301,0.000,0
1593292825.236,122.070,-33.203,-37.598,65.430,0.000,0
1593292825.240,-106.934,-37.109,-33.203,-125.977,0.000,0
1593292825.244,-170.898,-40.039,-29.785,-157.227,0.000,0
1593292825.247,-64.941,-40.039,-30.762,-42.969,0.000,0
1593292825.251,139.648,-40.039,-31.250,123.535,0.000,0
1593292825.255,119.629,-34.668,-30.273,80.078,0.000,0
1593292825.259,-92.285,-31.250,-32.227,-87.891,0.000,0
1593292825.263,-171.387,-35.645,-32.715,-140.137,0.000,0
1593292825.267,-90.820,-30.762,-31.738,-60.547,0.000,0
1593292825.271,118.164,-27.832,-31.738,123.047,0.000,0
1593292825.275,152.832,-28.320,-28.320,129.395,0.000,0
1593292825.279,-81.055,-28.320,-30.273,-79.590,0.000,1
1593292825.283,-213.379,-33.691,-37.598,-183.594,0.000,0
1593292825.286,-133.301,-30.273,-36.621,-101.074,0.000,0
1593292825.290,108.398,-33.203,-37.598,100.098,0.000,0
1593292825.294,172.852,-37.109,-38.086,144.043,0.000,0
1593292825.298,-61.035,-33.203,-36.133,-54.199,0.000,0
1593292825.302,-204.102,-30.273,-32.227,-183.105,0.000,0
1593292825.306,-151.367,-27.344,-31.738,-123.047,0.000,0
1593292825.310,72.266,-28.320,-36.621,87.891,0.000,0
1593292825.314,183.594,-34.668,-37.109,165.039,0.000,0
1593292825.318,-37.598,-41.016,-39.062,-35.645,0.000,0
1593292825.322,-211.914,-38.086,-40.039,-184.082,0.000,0
1593292825.326,-174.805,-30.762,-36.133,-141.113,0.000,0
1593292825.329,44.434,-22.949,-31.250,51.758,0.000,0
1593292825.333,193.359,-24.902,-28.809,172.363,0.000,0
1593292825.337,-5.371,-26.855,-31.738,-5.371,0.000,0
1593292825.341,-187.988,-23.438,-35.156,-169.434,0.000,0
1593292825.345,-177.734,-25.391,-33.203,-148.926,0.000,0
1593292825.349,19.531,-22.949,-30.273,17.090,0.000,0
1593292825.353,209.473,-24.902,-32.715,168.457,0.000,0
1593292825.357,32.227,-28.320,-36.133,22.949,0.000,0
1593292825.361,-188.477,-28.809,-36.133,-152.832,0.000,0
1593292825.365,-188.965,-25.879,-32.227,-148.926,0.000,0
1593292825.369,-7.324,-24.902,-31.738,5.371,0.000,0
1593292825.372,207.520,-27.344,-33.203,177.246,0.000,0
1593292825.376,72.754,-25.879,-31.250,65.430,0.000,0
1593292825.380,-161.621,-28.320,-31.250,-136.230,0.000,0
1593292825.384,-197.754,-28.320,-35.156,-167.480,0.000,0
1593292825.388,-50.781,-26.855,-34.668,-22.461,0.000,0
1593292825.392,184.570,-25.879,-37.598,162.598,0.000,0
1593292825.396,106.445,-24.414,-39.551,71.777,0.000,0
1593292825.400,-134.766,-26.855,-31.250,-134.277,0.000,0
1593292825.404,-198.730,-29.297,-28.320,-172.852,0.000,0
1593292825.408,-67.871,-29.297,-35.645,-58.594,0.000,0
1593292825.411,172.363,-28.809,-40.039,144.531,0.000,0
1593292825.415,123.047,-30.273,-35.156,97.168,0.000,0
1593292825.419,-126.953,-33.203,-30.273,-125.000,0.000,0
1593292825.423,-204.102,-30.762,-34.668,-169.922,0.000,0
1593292825.427,-93.750,-26.367,-31.738,-66.895,0.000,0
1593292825.431,155.273,-30.762,-28.320,138.184,0.000,0
1593292825.435,159.180,-30.273,-27.832,137.695,0.000,0
1593292825.439,-84.473,-31.250,-32.715,-89.355,0.000,0
1593292825.443,-192.871,-32.227,-34.668,-182.129,0.000,0
1593292825.447,-121.094,-28.809,-34.668,-94.238,0.000,0
1593292825.451,125.977,-25.391,-31.250,115.723,0.000,0
1593292825.454,164.551,-25.391,-28.809,131.836,0.000,0
1593292825.458,-81.543,-23.926,-37.109,-95.703,0.000,0
1593292825.462,-186.523,-23.438,-42.480,-176.758,0.000,0
1593292825.466,-132.812,-26.855,-38.574,-105.469,0.000,0
1593292825.470,99.609,-26.855,-33.203,96.191,0.000,0
1593292825.474,187.012,-27.344,-35.645,159.668,0.000,0
1593292825.478,-41.992,-28.320,-36.621,-37.109,0.000,0
1593292825.482,-195.312,-29.785,-36.133,-165.039,0.000,0
1593292825.486,-147.949,-30.273,-33.203,-132.324,0.000,0
1593292825.490,82.520,-30.762,-31.738,66.406,0.000,0
1593292825.494,212.402,-29.297,-39.062,179.199,0.000,0
1593292825.497,8.301,-24.414,-36.133,-1.465,0.000,0
1593292825.501,-171.387,-27.344,-29.297,-150.879,0.000,0
1593292825.505,-160.156,-35.156,-28.809,-125.977,0.000,0
1593292825.509,45.410,-28.320,-28.809,42.480,0.000,0
1593292825.513,204.102,-23.438,-30.762,168.945,0.000,0
1593292825.517,31.738,-25.391,-33.691,14.648,0.000,0
1593292825.521,-163.086,-21.973,-37.109,-157.227,0.000,0
1593292825.525,-175.293,-29.297,-41.016,-163.086,0.000,0
1593292825.529,1.953,-36.621,-45.898,-2.441,0.000,0
1593292825.533,205.078,-33.691,-40.527,163.086,0.000,0
1593292825.536,77.637,-24.902,-31.250,31.250,0.000,0
1593292825.540,-146.973,-21.484,-32.227,-150.391,0.000,0
1593292825.544,-184.570,-22.949,-37.109,-158.203,0.000,0
1593292825.548,-17.090,-27.344,-37.109,-23.438,0.000,0
1593292825.552,207.520,-29.785,-32.227,166.504,0.000,0
1593292825.556,89.355,-28.320,-33.691,78.125,0.000,0
1593292825.560,-155.762,-26.367,-37.109,-133.301,0.000,0
1593292825.564,-195.312,-26.367,-29.785,-166.016,0.000,0
1593292825.568,-50.293,-27.832,-32.715,-35.645,0.000,0
1593292825.572,183.105,-27.344,-38.086,157.715,0.000,0
1593292825.576,119.629,-26.367,-34.668,95.215,0.000,0
1593292825.579,-142.578,-26.367,-32.715,-122.559,0.000,0
1593292825.583,-212.402,-25.391,-30.762,-174.805,0.000,0
1593292825.587,-75.684,-23.926,-28.809,-56.152,0.000,0
1593292825.591,166.504,-20.996,-27.832,146.973,0.000,0
1593292825.595,156.250,-21.973,-29.785,123.047,0.000,0
1593292825.599,-97.656,-28.320,-35.645,-96.191,0.000,0
1593292825.603,-208.496,-29.785,-35.645,-173.828,0.000,0
1593292825.607,-105.469,-29.297,-30.273,-71.289,0.000,0
1593292825.611,130.371,-26.367,-31.738,132.812,0.000,0
1593292825.615,172.363,-22.949,-35.156,155.273,0.000,0
1593292825.619,-61.035,-23.926,-35.156,-59.082,0.000,0
1593292825.622,-210.938,-27.832,-34.180,-171.387,0.000,0
1593292825.626,-129.395,-28.320,-30.762,-86.426,0.000,0
1593292825.630,110.840,-20.996,-31.250,111.328,0.000,0
1593292825.634,181.152,-19.531,-33.203,151.855,0.000,0
1593292825.638,-40.039,-23.926,-30.762,-47.852,0.000,0
1593292825.642,-181.152,-21.484,-30.762,-161.133,0.000,0
1593292825.646,-139.160,-19.043,-30.762,-113.770,0.000,0
1593292825.650,68.359,-20.996,-29.785,74.707,0.000,0
1593292825.654,195.312,-21.484,-30.273,182.129,0.000,0
1593292825.658,4.395,-21.484,-29.297,-0.977,0.000,0
1593292825.661,-164.551,-22.949,-26.855,-155.273,0.000,0
1593292825.665,-162.109,-20.020,-31.250,-136.230,0.000,0
1593292825.669,29.297,-24.902,-31.738,43.945,0.000,0
1593292825.673,205.566,-29.297,-29.297,176.758,0.000,0
1593292825.677,24.902,-24.414,-29.297,3.906,0.000,0
1593292825.681,-192.871,-25.391,-32.227,-167.480,0.000,0
1593292825.685,-183.594,-25.879,-34.180,-150.391,0.000,0
1593292825.689,7.324,-23.926,-28.320,19.531,0.000,0
1593292825.693,201.660,-23.438,-24.902,176.270,0.000,0
1593292825.697,60.547,-21.973,-27.344,30.762,0.000,0
1593292825.701,-164.062,-22.461,-29.785,-154.297,0.000,0
1593292825.704,-184.082,-22.949,-33.203,-150.879,0.000,0
1593292825.708,-12.207,-24.902,-33.691,-1.953,0.000,0
1593292825.712,195.312,-26.367,-33.203,167.480,0.000,0
1593292825.716,79.102,-24.414,-38.574,56.641,0.000,0
1593292825.720,-147.461,-26.855,-41.504,-141.113,0.000,0
1593292825.724,-193.359,-28.809,-41.016,-165.039,0.000,0
1593292825.728,-42.480,-28.809,-40.527,-26.855,0.000,0
1593292825.732,196.289,-29.785,-40.527,169.434,0.000,0
1593292825.736,114.258,-30.762,-35.645,77.637,0.000,0
1593292825.740,-136.230,-32.227,-31.738,-134.766,0.000,0
1593292825.744,-202.637,-29.785,-35.156,-184.082,0.000,0
1593292825.747,-83.496,-27.832,-36.133,-64.941,0.000,0
1593292825.751,169.922,-25.879,-36.621,159.668,0.000,0
1593292825.755,140.625,-25.391,-38.086,116.211,0.000,0
1593292825.759,-111.328,-26.855,-34.180,-106.934,0.000,0
1593292825.763,-212.891,-28.320,-33.691,-186.035,0.000,0
1593292825.767,-101.074,-27.832,-35.645,-92.773,0.000,0
1593292825.771,146.484,-24.414,-29.785,125.977,0.000,0
1593292825.775,161.133,-20.996,-28.320,125.488,0.000,0
1593292825.779,-77.637,-25.391,-33.203,-87.891,0.000,0
1593292825.783,-205.078,-29.297,-30.762,-177.734,0.000,0
1593292825.786,-129.395,-28.320,-29.297,-103.516,0.000,0
1593292825.790,106.934,-31.250,-36.133,100.586,0.000,0
1593292825.794,169.922,-31.250,-37.598,136.719,0.000,0
1593292825.798,-56.641,-24.902,-37.598,-56.641,0.000,0
1593292825.802,-194.336,-27.832,-38.086,-178.223,0.000,0
1593292825.806,-148.438,-34.668,-37.109,-125.977,0.000,0
1593292825.810,84.473,-37.109,-41.992,83.008,0.000,0
1593292825.814,196.777,-37.109,-38.086,156.738,0.000,0
1593292825.818,-39.062,-30.762,-36.133,-40.039,0.000,0
1593292825.822,-205.566,-28.809,-39.551,-169.922,0.000,0
1593292825.826,-158.691,-31.738,-38.574,-125.488,0.000,0
1593292825.829,56.152,-30.273,-36.621,58.105,0.000,0
1593292825.833,196.777,-28.320,-38.574,156.738,0.000,0
1593292825.837,2.441,-34.668,-38.574,-33.691,0.000,0
1593292825.841,-200.195,-37.109,-33.691,-186.523,0.000,0
1593292825.845,-182.129,-31.250,-30.273,-161.133,0.000,0
1593292825.849,32.715,-27.832,-30.762,17.578,0.000,0
1593292825.853,212.891,-28.809,-34.180,177.734,0.000,0
1593292825.857,45.410,-28.809,-34.180,16.602,0.000,0
1593292825.861,-178.711,-28.320,-31.738,-167.969,0.000,0
1593292825.865,-194.336,-33.691,-31.738,-173.828,0.000,0
1593292825.869,-18.555,-37.109,-32.227,-16.602,0.000,0
1593292825.872,191.895,-32.715,-31.250,173.828,0.000,0
1593292825.876,64.941,-32.715,-31.250,55.176,0.000,0
1593292825.880,-166.992,-33.691,-31.738,-147.461,0.000,0
1593292825.884,-194.824,-28.320,-29.297,-163.574,0.000,0
1593292825.888,-41.016,-28.320,-25.879,-18.066,0.000,0
1593292825.892,198.242,-28.320,-27.344,173.340,0.000,0
1593292825.896,106.445,-25.879,-28.809,87.402,0.000,0
1593292825.900,-142.090,-27.344,-30.273,-122.070,0.000,0
1593292825.904,-177.246,-27.344,-34.180,-169.434,0.000,0
1593292825.908,-47.363,-23.926,-36.133,-42.480,0.000,0
1593292825.911,172.852,-23.438,-31.250,167.480,0.000,0
1593292825.915,139.160,-25.879,-27.344,118.652,0.000,0
1593292825.919,-107.910,-27.344,-31.738,-108.887,0.000,0
1593292825.923,-177.734,-25.879,-36.133,-155.273,0.000,0
1593292825.927,-59.570,-24.414,-31.738,-35.645,0.000,0
1593292825.931,150.879,-25.391,-33.691,133.789,0.000,0
1593292825.935,153.809,-28.809,-37.598,125.000,0.000,0
1593292825.939,-104.004,-30.273,-35.156,-105.469,0.000,0
1593292825.943,-208.496,-27.832,-32.227,-183.594,0.000,0
1593292825.947,-121.582,-27.832,-33.691,-84.473,0.000,0
1593292825.951,112.305,-29.297,-36.133,104.980,0.000,0
1593292825.954,160.645,-31.250,-39.551,138.184,0.000,0
1593292825.958,-76.660,-26.855,-39.062,-74.219,0.000,0
1593292825.962,-208.984,-24.414,-36.621,-185.547,0.000,0
1593292825.966,-135.742,-26.855,-35.645,-111.328,0.000,0
1593292825.970,110.352,-25.391,-27.832,85.449,0.000,0
1593292825.974,192.871,-22.949,-29.297,148.926,0.000,0
1593292825.978,-33.691,-21.484,-33.691,-51.270,0.000,0
1593292825.982,-204.102,-21.973,-30.273,-183.105,0.000,0
1593292825.986,-155.762,-23.926,-29.297,-134.766,0.000,0
1593292825.990,77.637,-24.414,-33.203,64.941,0.000,0
1593292825.994,213.867,-25.879,-33.691,176.758,0.000,0
1593292825.997,13.672,-26.855,-30.762,-13.184,0.000,0
1593292826.001,-181.641,-25.391,-28.809,-162.109,0.000,0
1593292826.005,-162.109,-28.809,-26.367,-126.465,0.000,0
1593292826.009,36.621,-32.715,-34.180,46.387,0.000,0
1593292826.013,209.473,-31.738,-30.762,179.688,0.000,0
1593292826.017,37.109,-30.762,-21.484,20.508,0.000,0
1593292826.021,-167.480,-33.203,-25.391,-149.414,0.000,0
1593292826.025,-176.270,-37.109,-21.973,-137.207,0.000,0
1593292826.029,-8.301,-38.574,-24.414,20.508,0.000,0
1593292826.033,195.312,-40.527,-28.809,179.688,0.000,0
1593292826.036,60.059,-37.598,-21.973,53.223,0.000,0
1593292826.040,-164.551,-34.668,-21.484,-140.625,0.000,0
1593292826.044,-198.730,-33.203,-27.344,-158.203,0.000,0
1593292826.048,-41.992,-32.227,-32.227,-22.949,0.000,0
1593292826.052,192.871,-30.762,-33.203,161.621,0.000,0
1593292826.056,100.586,-27.832,-26.855,79.590,0.000,0
1593292826.060,-142.578,-28.320,-26.855,-128.418,0.000,0
1593292826.064,-188.477,-27.832,-31.738,-167.480,0.000,0
1593292826.068,-48.828,-25.879,-33.691,-36.133,0.000,0
1593292826.072,179.199,-26.367,-29.297,161.621,0.000,0
1593292826.076,116.211,-25.391,-29.785,89.355,0.000,0
1593292826.079,-138.672,-21.484,-30.273,-125.000,0.000,2
1593292826.083,-210.938,-21.484,-26.855,-175.293,0.000,0
1593292826.087,-80.078,-25.879,-31.250,-57.129,0.000,0
1593292826.091,161.621,-25.391,-31.738,140.137,0.000,0
1593292826.095,149.414,-23.926,-27.832,116.211,0.000,0
1593292826.099,-107.910,-21.973,-28.320,-97.656,0.000,0
1593292826.103,-206.543,-22.461,-28.809,-187.500,0.000,0
1593292826.107,-101.074,-24.902,-30.762,-86.914,0.000,0
1593292826.111,135.742,-26.855,-30.273,125.000,0.000,0
1593292826.115,168.457,-27.344,-28.320,146.973,0.000,0
1593292826.119,-72.266,-27.344,-28.809,-67.383,0.000,0
1593292826.122,-201.660,-26.367,-25.879,-186.523,0.000,0
1593292826.126,-133.301,-26.855,-26.367,-114.746,0.000,0
1593292826.130,107.422,-27.344,-30.273,105.469,0.000,0
1593292826.134,193.359,-26.855,-29.297,163.086,0.000,0
1593292826.138,-44.922,-26.855,-29.297,-47.852,0.000,0
1593292826.142,-195.801,-26.367,-32.715,-173.340,0.000,0
1593292826.146,-140.625,-29.785,-34.668,-121.094,0.000,0
1593292826.150,70.801,-29.785,-30.273,76.172,0.000,0
1593292826.154,183.105,-28.320,-27.344,163.086,0.000,0
1593292826.158,-23.438,-27.344,-30.762,-26.855,0.000,0
1593292826.161,-197.266,-27.832,-36.621,-171.875,0.000,0
1593292826.165,-175.781,-30.762,-40.039,-134.766,0.000,0
1593292826.169,42.969,-33.691,-41.016,58.594,0.000,0
1593292826.173,216.309,-32.227,-36.621,185.059,0.000,0
1593292826.177,31.250,-24.902,-26.855,14.648,0.000,0
1593292826.181,-173.828,-22.461,-20.020,-147.461,0.000,0
1593292826.185,-173.828,-24.902,-22.461,-130.371,0.000,0
1593292826.189,18.066,-23.926,-22.949,36.621,0.000,0
1593292826.193,210.449,-21.484,-21.973,185.059,0.000,0
1593292826.197,56.152,-22.461,-23.438,41.992,0.000,0
1593292826.201,-165.527,-22.949,-25.391,-146.973,0.000,0
1593292826.204,-189.941,-25.879,-28.320,-161.133,0.000,0
1593292826.208,-23.926,-29.297,-27.832,-2.441,0.000,0
1593292826.212,191.406,-28.809,-24.902,174.805,0.000,0
1593292826.216,77.637,-25.391,-28.320,65.918,0.000,0
1593292826.220,-149.902,-27.344,-38.086,-135.742,0.000,0
1593292826.224,-191.895,-30.273,-34.668,-166.504,0.000,0
1593292826.228,-53.711,-32.227,-28.809,-37.598,0.000,0
1593292826.232,187.012,-35.645,-30.273,150.879,0.000,0
1593292826.236,115.234,-32.227,-27.344,74.219,0.000,0
1593292826.240,-133.789,-31.250,-23.438,-126.953,0.000,0
1593292826.244,-184.082,-32.715,-25.879,-169.434,0.000,0
1593292826.247,-60.059,-31.738,-29.785,-71.289,0.000,0
1593292826.251,179.688,-28.809,-30.273,136.719,0.000,0
1593292826.255,147.461,-25.879,-27.344,106.934,0.000,0
1593292826.259,-108.398,-29.297,-27.832,-108.887,0.000,0
1593292826.263,-199.707,-27.832,-25.391,-172.363,0.000,0
1593292826.267,-98.145,-23.438,-27.344,-70.801,0.000,0
1593292826.271,143.066,-23.438,-34.180,134.766,0.000,0
1593292826.275,161.621,-29.785,-32.715,134.766,0.000,0
1593292826.279,-89.355,-33.203,-29.785,-81.543,0.000,0
1593292826.283,-203.125,-33.203,-26.855,-173.340,0.000,0
1593292826.286,-118.164,-30.762,-23.926,-87.402,0.000,0
1593292826.290,130.859,-28.320,-27.344,121.582,0.000,0
1593292826.294,174.316,-30.273,-27.832,143.066,0.000,0
1593292826.298,-80.566,-32.227,-25.879,-69.824,0.000,0
1593292826.302,-204.102,-34.180,-29.785,-169.922,0.000,0
1593292826.306,-149.414,-35.645,-31.250,-104.004,0.000,0
1593292826.310,79.590,-34.180,-29.297,89.844,0.000,0
1593292826.314,197.754,-31.738,-28.320,165.039,0.000,0
1593292826.318,-22.949,-30.762,-29.785,-29.785,0.000,0
1593292826.322,-206.543,-30.273,-36.133,-171.875,0.000,0
1593292826.326,-172.363,-29.297,-35.156,-142.578,0.000,0
1593292826.329,53.711,-26.855,-26.367,55.664,0.000,0
1593292826.333,200.195,-26.855,-24.414,179.199,0.000,0
1593292826.337,1.953,-32.227,-29.297,-3.906,0.000,0
1593292826.341,-182.617,-30.762,-30.273,-165.039,0.000,0
1593292826.345,-170.410,-30.762,-29.297,-150.391,0.000,0
1593292826.349,18.066,-35.156,-33.691,21.484,0.000,0
1593292826.353,204.590,-32.715,-34.180,176.758,0.000,0
1593292826.357,53.223,-31.738,-26.855,39.551,0.000,0
1593292826.361,-157.715,-29.297,-22.461,-141.113,0.000,0
1593292826.365,-173.828,-26.855,-27.344,-145.508,0.000,0
1593292826.369,2.441,-25.391,-35.156,0.977,0.000,0
1593292826.372,218.750,-24.414,-35.156,180.176,0.000,0
1593292826.376,87.891,-21.973,-32.715,71.289,0.000,0
1593292826.380,-155.273,-25.879,-38.574,-133.301,0.000,0
1593292826.384,-192.871,-28.809,-39.062,-153.809,0.000,0
1593292826.388,-20.020,-24.414,-35.645,-1.953,0.000,0
1593292826.392,182.129,-22.949,-32.715,166.016,0.000,0
1593292826.396,83.984,-21.973,-30.762,61.035,0.000,0
1593292826.400,-129.883,-20.508,-28.809,-125.977,0.000,0
1593292826.404,-191.406,-22.461,-27.344,-159.668,0.000,0
1593292826.408,-57.617,-21.973,-26.367,-38.086,0.000,0
1593292826.411,181.641,-21.484,-22.949,150.391,0.000,0
1593292826.415,134.766,-25.879,-26.367,103.516,0.000,0
1593292826.419,-118.164,-26.855,-32.227,-111.328,0.000,0
1593292826.423,-200.195,-23.926,-34.668,-178.711,0.000,0
1593292826.427,-91.309,-21.484,-36.621,-67.383,0.000,0
1593292826.431,155.762,-20.508,-33.691,137.695,0.000,0
1593292826.435,159.668,-17.578,-30.762,125.488,0.000,0
1593292826.439,-103.516,-21.973,-32.227,-104.980,0.000,0
1593292826.443,-211.914,-27.832,-33.691,-187.988,0.000,0
1593292826.447,-108.887,-25.879,-32.715,-92.773,0.000,0
1593292826.451,132.324,-23.926,-28.809,106.934,0.000,0
1593292826.454,170.898,-25.391,-27.832,138.184,0.000,0
1593292826.458,-65.918,-22.949,-26.367,-71.289,0.000,0
1593292826.462,-187.988,-17.090,-22.461,-166.992,0.000,0
1593292826.466,-125.000,-17.090,-21.484,-98.633,0.000,0
1593292826.470,113.281,-19.043,-23.438,104.980,0.000,0
1593292826.474,200.684,-21.973,-29.297,176.270,0.000,0
1593292826.478,-32.227,-24.414,-31.250,-39.551,0.000,0
1593292826.482,-187.012,-27.344,-26.367,-167.480,0.000,0
1593292826.486,-139.160,-26.367,-27.832,-113.281,0.000,0
1593292826.490,76.172,-23.926,-25.879,78.125,0.000,0
1593292826.494,209.473,-23.438,-21.973,176.758,0.000,0
1593292826.497,16.113,-20.996,-24.902,-18.066,0.000,0
1593292826.501,-171.875,-21.484,-27.832,-177.246,0.000,0
1593292826.505,-173.340,-23.438,-27.344,-142.090,0.000,0
1593292826.509,45.898,-26.367,-27.832,42.969,0.000,0
1593292826.513,221.191,-27.832,-26.367,184.082,0.000,0
1593292826.517,24.902,-27.344,-24.414,13.672,0.000,0
1593292826.521,-172.363,-26.855,-22.461,-161.133,0.000,0
1593292826.525,-168.945,-26.855,-27.344,-151.367,0.000,0
1593292826.529,16.113,-22.461,-30.273,20.020,0.000,0
1593292826.533,217.285,-18.066,-27.344,182.129,0.000,0
1593292826.536,62.012,-22.461,-27.832,32.227,0.000,0
1593292826.540,-169.434,-22.949,-31.250,-149.902,0.000,0
1593292826.544,-184.570,-23.438,-32.715,-152.832,0.000,0
1593292826.548,-18.066,-26.855,-32.715,-13.184,0.000,0
1593292826.552,204.102,-27.832,-34.668,168.945,0.000,0
1593292826.556,106.934,-25.879,-35.645,71.777,0.000,0
1593292826.560,-144.531,-24.414,-34.180,-139.160,0.000,0
1593292826.564,-195.312,-23.926,-31.738,-162.109,0.000,0
1593292826.568,-48.340,-29.297,-28.809,-27.832,0.000,0
1593292826.572,175.293,-27.344,-28.320,157.715,0.000,0
1593292826.576,112.305,-23.438,-29.297,87.891,0.000,0
1593292826.579,-122.070,-23.926,-29.785,-112.793,0.000,0
1593292826.583,-207.520,-24.902,-25.391,-164.062,0.000,0
1593292826.587,-78.613,-27.832,-27.344,-53.223,0.000,0
1593292826.591,161.621,-24.902,-34.668,137.207,0.000,0
1593292826.595,134.277,-23.438,-33.691,118.164,0.000,0
1593292826.599,-102.539,-19.531,-27.344,-83.496,0.000,0
1593292826.603,-205.566,-18.555,-25.391,-169.922,0.000,0
1593292826.607,-115.723,-22.461,-26.367,-77.637,0.000,0
1593292826.611,120.117,-25.879,-26.367,122.559,0.000,0
1593292826.615,161.621,-27.832,-23.438,145.020,0.000,0
1593292826.619,-66.406,-27.832,-23.438,-63.965,0.000,0
1593292826.622,-202.148,-27.344,-25.879,-167.480,0.000,0
1593292826.626,-152.344,-31.250,-30.273,-102.539,0.000,0
1593292826.630,80.078,-31.250,-35.156,91.309,0.000,0
1593292826.634,166.504,-26.855,-37.598,155.273,0.000,0
1593292826.638,-60.059,-29.297,-36.621,-41.992,0.000,0
1593292826.642,-210.449,-27.344,-31.250,-166.504,0.000,0
1593292826.646,-164.551,-26.367,-28.320,-123.535,0.000,0
1593292826.650,53.223,-26.367,-27.832,73.242,0.000,0
1593292826.654,174.805,-21.484,-27.344,172.852,0.000,0
1593292826.658,-37.109,-20.508,-28.809,-19.531,0.000,0
1593292826.661,-205.078,-25.879,-31.738,-171.875,0.000,0
