timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1601748339.574,-59.082,-30.273,-43.945,-44.434,0.000,0
1601748339.578,-59.082,-32.715,-50.781,-41.016,0.000,0
1601748339.582,-56.152,-31.738,-51.758,-38.574,0.000,0
1601748339.586,-57.617,-33.203,-46.387,-34.180,0.000,0
1601748339.590,-53.223,-34.180,-49.316,-26.855,0.000,0
1601748339.594,-43.457,-29.785,-48.828,-23.926,0.000,0
1601748339.598,-43.457,-29.785,-44.922,-21.973,0.000,0
1601748339.602,-50.293,-29.297,-47.852,-31.250,0.000,0
1601748339.606,-50.293,-28.809,-50.293,-37.598,0.000,0
1601748339.610,-52.734,-31.738,-47.363,-30.762,0.000,0
1601748339.613,-53.711,-32.227,-45.898,-26.367,0.000,0
1601748339.617,-53.711,-30.273,-45.898,-25.879,0.000,0
1601748339.621,-60.059,-31.250,-49.316,-40.039,0.000,0
1601748339.625,-66.406,-35.645,-57.617,-43.457,0.000,0
1601748339.629,-68.359,-34.668,-60.059,-33.691,0.000,0
1601748339.633,-63.477,-30.273,-54.199,-28.320,0.000,0
1601748339.637,-57.617,-29.297,-57.617,-27.344,0.000,0
1601748339.641,-60.059,-30.273,-61.523,-34.180,0.000,0
1601748339.645,-57.129,-28.320,-57.617,-42.480,0.000,2
1601748339.649,-46.875,-28.320,-58.105,-37.598,0.000,0
1601748339.652,-46.387,-28.809,-58.594,-24.902,0.000,0
1601748339.656,-54.199,-29.785,-59.082,-33.203,0.000,0
1601748339.660,-55.176,-33.691,-61.035,-41.016,0.000,0
1601748339.664,-48.828,-28.809,-57.617,-37.598,0.000,0
1601748339.668,-53.223,-26.855,-53.711,-47.363,0.000,0
1601748339.672,-56.641,-29.785,-56.641,-50.781,0.000,0
1601748339.676,-50.781,-27.832,-54.688,-34.180,0.000,0
1601748339.680,-51.270,-26.367,-48.828,-28.809,0.000,0
1601748339.684,-49.805,-27.344,-51.270,-41.504,0.000,0
1601748339.688,-54.199,-31.738,-56.641,-48.828,0.000,0
1601748339.692,-54.199,-29.785,-53.223,-37.109,0.000,0
1601748339.695,-49.805,-24.902,-47.852,-28.809,0.000,0
1601748339.699,-42.969,-20.996,-48.828,-38.086,0.000,0
1601748339.703,-41.992,-23.438,-54.199,-46.875,0.000,0
1601748339.707,-46.875,-30.762,-56.641,-43.945,0.000,0
1601748339.711,-50.781,-32.227,-54.199,-41.992,0.000,0
1601748339.715,-54.688,-30.762,-57.617,-41.016,0.000,0
1601748339.719,-50.781,-35.645,-60.547,-43.945,0.000,0
1601748339.723,-48.828,-38.086,-58.105,-39.551,0.000,0
1601748339.727,-53.223,-37.109,-51.270,-37.109,0.000,0
1601748339.731,-54.688,-34.180,-52.246,-39.062,0.000,0
1601748339.735,-52.734,-35.156,-58.105,-33.691,0.000,0
1601748339.738,-58.105,-38.574,-58.105,-37.109,0.000,0
1601748339.742,-63.477,-36.133,-58.105,-41.504,0.000,0
1601748339.746,-63.477,-34.668,-55.664,-38.086,0.000,0
1601748339.750,-58.594,-31.738,-53.711,-42.969,0.000,0
1601748339.754,-53.711,-32.227,-52.246,-42.969,0.000,0
1601748339.758,-53.223,-31.738,-52.246,-47.363,0.000,0
1601748339.762,-56.152,-30.273,-52.246,-60.547,0.000,0
1601748339.766,-60.059,-33.203,-54.199,-64.941,0.000,0
1601748339.770,-58.594,-31.250,-49.805,-55.176,0.000,0
1601748339.774,-56.641,-31.250,-48.340,-43.457,0.000,0
1601748339.777,-55.664,-29.297,-52.246,-45.898,0.000,0
1601748339.781,-55.664,-24.414,-54.688,-56.152,0.000,0
1601748339.785,-62.012,-27.832,-54.199,-58.594,0.000,0
1601748339.789,-62.012,-29.785,-53.711,-47.363,0.000,0
1601748339.793,-64.453,-33.203,-52.246,-43.945,0.000,0
1601748339.797,-64.941,-34.668,-47.363,-41.992,0.000,0
1601748339.801,-54.199,-30.273,-45.410,-46.387,0.000,0
1601748339.805,-49.316,-28.809,-43.945,-49.316,0.000,0
1601748339.809,-49.805,-28.320,-48.828,-42.969,0.000,0
1601748339.813,-47.852,-26.367,-49.805,-39.062,0.000,0
1601748339.817,-43.457,-27.344,-50.293,-39.062,0.000,0
1601748339.820,-43.457,-32.227,-46.387,-36.621,0.000,0
1601748339.824,-43.457,-35.156,-46.387,-35.645,0.000,0
1601748339.828,-39.551,-30.273,-48.340,-34.668,0.000,0
1601748339.832,-42.480,-27.832,-46.387,-30.762,0.000,0
1601748339.836,-41.504,-30.273,-45.898,-19.531,0.000,0
1601748339.840,-49.316,-29.297,-45.898,-34.668,0.000,0
1601748339.844,-47.852,-29.297,-49.316,-45.410,0.000,0
1601748339.848,-27.344,-28.809,-45.898,-21.973,0.000,0
1601748339.852,-36.621,-22.949,-40.527,-10.742,0.000,0
1601748339.856,-43.457,-24.902,-42.969,-18.066,0.000,0
1601748339.860,-51.758,-25.391,-44.922,-42.969,0.000,0
1601748339.863,-62.500,-20.996,-43.457,-54.199,0.000,0
1601748339.867,-51.758,-22.461,-42.480,-43.945,0.000,0
1601748339.871,-53.711,-28.809,-47.852,-36.621,0.000,0
1601748339.875,-51.270,-28.320,-53.223,-32.227,0.000,0
1601748339.879,-49.316,-24.414,-51.270,-39.551,0.000,0
1601748339.883,-51.758,-27.344,-46.387,-42.969,0.000,0
1601748339.887,-50.781,-28.809,-46.387,-35.156,0.000,0
1601748339.891,-46.387,-26.855,-46.387,-27.832,0.000,0
1601748339.895,-50.293,-27.832,-41.016,-20.020,0.000,0
1601748339.899,-56.152,-29.297,-42.480,-34.668,0.000,0
1601748339.902,-52.246,-25.879,-39.062,-52.246,0.000,0
1601748339.906,-43.945,-22.949,-35.645,-48.828,0.000,0
1601748339.910,-40.527,-23.926,-37.109,-42.480,0.000,0
1601748339.914,-41.016,-24.902,-41.016,-40.527,0.000,0
1601748339.918,-39.551,-21.973,-41.504,-40.527,0.000,0
1601748339.922,-46.875,-26.855,-41.504,-48.828,0.000,0
1601748339.926,-60.059,-30.273,-41.992,-55.664,0.000,0
1601748339.930,-58.105,-30.273,-45.898,-50.293,0.000,0
1601748339.934,-48.340,-33.691,-47.852,-45.898,0.000,0
1601748339.938,-51.270,-33.691,-44.922,-43.945,0.000,0
1601748339.942,-45.898,-29.297,-46.387,-44.434,0.000,0
1601748339.945,-34.180,-27.344,-45.410,-46.387,0.000,0
1601748339.949,-33.691,-28.320,-44.434,-34.668,0.000,0
1601748339.953,-32.227,-24.414,-45.898,-28.809,0.000,0
1601748339.957,-32.715,-21.484,-48.828,-41.016,0.000,0
1601748339.961,-42.969,-22.461,-48.828,-57.129,0.000,0
1601748339.965,-47.852,-24.414,-44.922,-66.406,0.000,0
1601748339.969,-43.457,-25.391,-43.945,-59.570,0.000,0
1601748339.973,-38.086,-25.879,-42.480,-52.246,0.000,0
1601748339.977,-38.574,-24.414,-41.992,-41.504,0.000,0
1601748339.981,-41.504,-25.391,-45.898,-46.387,0.000,0
1601748339.985,-39.551,-26.367,-47.852,-53.223,0.000,0
1601748339.988,-38.574,-24.902,-49.316,-53.223,0.000,0
1601748339.992,-38.574,-27.832,-50.293,-48.340,0.000,0
1601748339.996,-38.086,-27.832,-45.898,-38.086,0.000,0
1601748340.000,-39.062,-28.809,-48.340,-44.922,0.000,0
1601748340.004,-41.504,-32.715,-51.270,-56.152,0.000,0
1601748340.008,-43.945,-29.785,-46.875,-48.828,0.000,0
1601748340.012,-40.527,-29.297,-47.363,-41.016,0.000,0
1601748340.016,-36.621,-30.762,-50.293,-41.504,0.000,0
1601748340.020,-37.109,-29.785,-51.270,-41.504,0.000,0
1601748340.024,-48.828,-32.227,-52.246,-54.199,0.000,0
1601748340.027,-54.199,-36.133,-49.316,-62.988,0.000,0
1601748340.031,-49.805,-36.133,-47.852,-56.641,0.000,0
1601748340.035,-52.246,-34.180,-51.758,-53.711,0.000,0
1601748340.039,-52.734,-34.668,-52.734,-62.012,0.000,0
1601748340.043,-47.363,-34.668,-51.758,-63.965,0.000,0
1601748340.047,-49.316,-33.203,-53.711,-62.500,0.000,0
1601748340.051,-49.805,-36.621,-54.199,-54.199,0.000,0
1601748340.055,-38.574,-33.691,-52.246,-40.039,0.000,0
1601748340.059,-39.062,-33.691,-52.246,-36.621,0.000,0
1601748340.063,-44.434,-30.273,-47.363,-31.738,0.000,0
1601748340.067,-42.480,-26.855,-44.434,-37.109,0.000,0
1601748340.070,-44.434,-29.785,-48.828,-51.270,0.000,0
1601748340.074,-45.410,-26.367,-49.805,-46.875,0.000,0
1601748340.078,-47.363,-31.250,-56.152,-45.410,0.000,0
1601748340.082,-54.688,-37.109,-52.734,-61.035,0.000,0
1601748340.086,-56.641,-36.133,-49.316,-63.965,0.000,0
1601748340.090,-53.223,-35.156,-50.293,-54.688,0.000,0
1601748340.094,-50.293,-33.203,-49.805,-49.316,0.000,0
1601748340.098,-48.828,-30.762,-46.387,-46.387,0.000,0
1601748340.102,-50.293,-29.785,-45.410,-47.852,0.000,0
1601748340.106,-49.805,-29.297,-48.828,-51.758,0.000,0
1601748340.110,-47.852,-29.297,-51.270,-51.270,0.000,0
1601748340.113,-49.805,-29.297,-57.129,-49.805,0.000,0
1601748340.117,-47.852,-31.738,-56.641,-41.992,0.000,0
1601748340.121,-43.945,-34.180,-56.641,-46.875,0.000,0
1601748340.125,-43.457,-32.227,-58.105,-50.293,0.000,0
1601748340.129,-38.086,-31.738,-54.199,-46.875,0.000,0
1601748340.133,-36.133,-30.762,-47.363,-49.316,0.000,0
1601748340.137,-45.898,-30.762,-44.922,-40.527,0.000,0
1601748340.141,-47.363,-33.691,-46.387,-47.852,0.000,0
1601748340.145,-46.875,-34.668,-47.363,-54.199,0.000,0
1601748340.149,-52.734,-35.645,-45.410,-41.504,0.000,0
1601748340.152,-45.410,-32.227,-46.875,-36.621,0.000,0
1601748340.156,-38.086,-32.715,-45.410,-35.156,0.000,0
1601748340.160,-40.039,-31.250,-46.387,-28.809,0.000,0
1601748340.164,-35.645,-27.832,-48.828,-34.668,0.000,0
1601748340.168,-42.480,-30.762,-47.852,-41.016,0.000,0
1601748340.172,-45.410,-32.227,-51.270,-35.645,0.000,0
1601748340.176,-35.645,-30.273,-47.363,-30.762,0.000,0
1601748340.180,-39.062,-30.762,-50.781,-46.387,0.000,0
1601748340.184,-40.527,-29.785,-49.316,-55.664,0.000,0
1601748340.188,-43.457,-27.344,-49.805,-57.129,0.000,0
1601748340.192,-48.828,-29.297,-58.105,-49.805,0.000,0
1601748340.195,-46.387,-29.785,-55.664,-29.297,0.000,0
1601748340.199,-41.992,-29.297,-49.805,-34.180,0.000,0
1601748340.203,-33.691,-31.250,-49.805,-41.992,0.000,0
1601748340.207,-42.480,-32.227,-51.758,-36.133,0.000,0
1601748340.211,-49.316,-32.715,-51.758,-34.180,0.000,0
1601748340.215,-40.039,-33.691,-50.293,-29.297,0.000,0
1601748340.219,-44.922,-34.180,-52.734,-38.086,0.000,0
1601748340.223,-49.316,-33.691,-49.316,-45.410,0.000,0
1601748340.227,-38.574,-32.715,-45.410,-33.691,0.000,0
1601748340.231,-28.809,-25.879,-45.898,-35.156,0.000,0
1601748340.235,-30.273,-25.391,-41.016,-30.273,0.000,0
1601748340.238,-30.762,-27.832,-40.039,-26.367,0.000,0
1601748340.242,-38.086,-27.832,-42.969,-41.504,0.000,0
1601748340.246,-48.340,-28.809,-42.480,-37.598,0.000,0
1601748340.250,-46.387,-27.832,-41.992,-33.691,0.000,0
1601748340.254,-42.480,-29.785,-41.992,-30.762,0.000,0
1601748340.258,-46.387,-32.227,-41.504,-21.973,0.000,0
1601748340.262,-51.270,-35.156,-38.086,-32.227,0.000,0
1601748340.266,-46.387,-33.691,-40.039,-31.738,0.000,0
1601748340.270,-42.969,-33.203,-43.945,-28.320,0.000,0
1601748340.274,-43.457,-36.133,-41.016,-29.297,0.000,0
1601748340.277,-44.922,-34.668,-47.363,-36.621,0.000,0
1601748340.281,-49.316,-28.809,-45.898,-52.246,0.000,0
1601748340.285,-44.434,-25.391,-40.527,-48.828,0.000,0
1601748340.289,-46.875,-33.691,-38.086,-38.086,0.000,0
1601748340.293,-55.176,-34.668,-42.480,-44.922,0.000,0
1601748340.297,-55.176,-29.297,-47.363,-48.828,0.000,0
1601748340.301,-45.410,-27.832,-40.039,-40.039,0.000,0
1601748340.305,-42.969,-28.809,-37.109,-44.922,0.000,0
1601748340.309,-44.922,-25.391,-44.434,-45.410,0.000,0
1601748340.313,-38.086,-22.949,-45.898,-39.062,0.000,0
1601748340.317,-37.598,-22.949,-41.016,-35.156,0.000,0
1601748340.320,-36.621,-20.996,-41.992,-34.668,0.000,0
1601748340.324,-38.574,-21.484,-44.922,-43.457,0.000,0
1601748340.328,-43.945,-22.461,-45.898,-45.410,0.000,0
1601748340.332,-40.039,-22.949,-48.828,-39.551,0.000,0
1601748340.336,-40.527,-22.461,-50.781,-36.621,0.000,0
1601748340.340,-45.410,-22.461,-51.270,-42.969,0.000,0
1601748340.344,-46.387,-26.855,-50.781,-54.199,0.000,0
1601748340.348,-42.480,-25.879,-49.805,-57.129,0.000,0
1601748340.352,-47.363,-27.832,-43.945,-54.199,0.000,0
1601748340.356,-50.781,-31.738,-40.527,-47.363,0.000,0
1601748340.360,-47.852,-30.273,-45.410,-59.082,0.000,0
1601748340.363,-43.457,-27.344,-47.852,-68.359,0.000,0
1601748340.367,-40.039,-20.996,-46.387,-62.988,0.000,0
1601748340.371,-40.039,-17.578,-41.992,-44.434,0.000,0
1601748340.375,-37.598,-22.461,-41.992,-37.109,0.000,0
1601748340.379,-40.039,-24.902,-43.457,-55.664,0.000,0
1601748340.383,-41.016,-20.996,-41.504,-63.477,0.000,0
1601748340.387,-41.016,-26.855,-39.062,-66.406,0.000,0
1601748340.391,-42.969,-34.668,-37.109,-55.176,0.000,0
1601748340.395,-38.574,-28.809,-35.156,-43.945,0.000,0
1601748340.399,-40.527,-31.250,-37.598,-44.434,0.000,0
1601748340.402,-54.688,-34.668,-41.992,-54.199,0.000,0
1601748340.406,-55.664,-29.297,-41.992,-56.152,0.000,0
1601748340.410,-49.316,-31.738,-39.062,-46.875,0.000,0
1601748340.414,-44.434,-31.250,-37.109,-35.156,0.000,0
1601748340.418,-40.527,-32.227,-38.086,-37.109,0.000,0
1601748340.422,-48.340,-34.668,-36.621,-56.152,0.000,0
1601748340.426,-52.734,-34.180,-39.062,-64.453,0.000,0
1601748340.430,-53.223,-33.691,-43.457,-59.570,0.000,0
1601748340.434,-54.688,-31.738,-44.434,-51.758,0.000,0
1601748340.438,-50.781,-32.715,-44.922,-49.805,0.000,0
1601748340.442,-54.199,-34.668,-48.828,-59.570,0.000,0
1601748340.445,-47.852,-34.180,-48.340,-60.547,0.000,0
1601748340.449,-44.922,-31.250,-44.434,-60.547,0.000,0
1601748340.453,-50.293,-33.691,-41.992,-50.781,0.000,0
1601748340.457,-47.363,-35.645,-47.363,-41.992,0.000,0
1601748340.461,-49.805,-32.227,-47.363,-50.293,0.000,0
1601748340.465,-54.199,-33.203,-46.875,-56.641,0.000,0
1601748340.469,-54.199,-34.668,-49.805,-58.594,0.000,0
1601748340.473,-45.410,-32.227,-48.340,-48.340,0.000,0
1601748340.477,-42.480,-31.250,-51.758,-49.805,0.000,0
1601748340.481,-52.246,-34.180,-55.664,-62.012,0.000,0
1601748340.485,-52.246,-34.180,-52.734,-64.453,0.000,0
1601748340.488,-50.293,-28.809,-53.711,-62.988,0.000,0
1601748340.492,-55.176,-23.926,-56.641,-60.547,0.000,0
1601748340.496,-51.270,-24.902,-49.805,-42.969,0.000,0
1601748340.500,-47.363,-28.320,-50.781,-43.457,0.000,0
1601748340.504,-52.246,-26.855,-53.711,-56.641,0.000,0
1601748340.508,-51.270,-25.879,-52.246,-49.316,0.000,0
1601748340.512,-50.293,-25.391,-49.805,-35.645,0.000,0
1601748340.516,-53.711,-31.250,-45.898,-35.156,0.000,0
1601748340.520,-57.617,-35.156,-49.316,-49.316,0.000,0
1601748340.524,-59.570,-31.738,-55.664,-53.711,0.000,0
1601748340.527,-63.477,-30.762,-59.082,-65.918,0.000,0
1601748340.531,-61.035,-30.273,-59.082,-60.547,0.000,0
1601748340.535,-49.805,-24.902,-51.270,-47.852,0.000,0
1601748340.539,-43.945,-21.973,-45.898,-43.945,0.000,0
1601748340.543,-45.410,-28.809,-54.199,-45.898,0.000,0
1601748340.547,-53.711,-31.738,-52.246,-55.176,0.000,0
1601748340.551,-56.641,-36.621,-50.293,-45.410,0.000,0
1601748340.555,-52.734,-39.062,-58.105,-32.227,0.000,0
1601748340.559,-53.711,-35.645,-56.641,-34.180,0.000,0
1601748340.563,-53.711,-34.180,-49.805,-38.574,0.000,0
1601748340.567,-55.664,-34.180,-51.270,-52.734,0.000,0
1601748340.570,-57.617,-35.645,-54.688,-55.176,0.000,0
1601748340.574,-57.617,-35.645,-50.781,-55.176,0.000,0
1601748340.578,-54.199,-35.156,-48.828,-53.711,0.000,0
1601748340.582,-57.617,-34.668,-54.199,-53.711,0.000,0
1601748340.586,-65.918,-40.527,-52.734,-61.523,0.000,0
1601748340.590,-61.035,-40.527,-50.293,-57.617,0.000,0
1601748340.594,-53.223,-30.762,-53.711,-49.805,0.000,0
1601748340.598,-51.758,-27.832,-56.152,-53.223,0.000,0
1601748340.602,-49.316,-23.926,-53.711,-59.082,0.000,0
1601748340.606,-45.898,-25.879,-51.270,-54.688,0.000,0
1601748340.610,-46.875,-30.273,-47.363,-46.387,0.000,0
1601748340.613,-40.527,-28.320,-41.504,-40.039,0.000,0
1601748340.617,-37.109,-27.344,-42.480,-34.180,0.000,0
1601748340.621,-43.945,-24.414,-42.969,-34.668,0.000,0
1601748340.625,-51.758,-26.855,-43.457,-51.758,0.000,0
1601748340.629,-50.781,-26.855,-41.016,-57.617,0.000,0
1601748340.633,-43.945,-20.020,-38.086,-43.945,0.000,0
1601748340.637,-45.898,-22.949,-41.504,-42.969,0.000,0
1601748340.641,-55.664,-25.879,-37.598,-48.340,0.000,0
1601748340.645,-58.594,-30.273,-36.621,-43.457,0.000,0
1601748340.649,-50.781,-30.273,-45.410,-43.945,0.000,0
1601748340.652,-50.781,-28.809,-48.828,-53.223,0.000,0
1601748340.656,-47.363,-31.738,-47.363,-48.828,0.000,0
1601748340.660,-46.875,-27.344,-47.363,-49.805,0.000,0
1601748340.664,-54.199,-30.273,-52.734,-62.012,0.000,0
1601748340.668,-53.711,-35.645,-56.641,-63.965,0.000,0
1601748340.672,-45.898,-30.273,-52.734,-50.293,0.000,0
1601748340.676,-42.480,-28.809,-45.898,-39.551,0.000,0
1601748340.680,-44.922,-31.250,-48.340,-44.434,0.000,0
1601748340.684,-47.852,-32.715,-51.758,-53.711,0.000,0
1601748340.688,-46.387,-30.273,-45.410,-50.293,0.000,0
1601748340.692,-46.387,-26.855,-44.434,-39.062,0.000,0
1601748340.695,-48.340,-31.738,-43.457,-34.180,0.000,0
1601748340.699,-48.828,-31.250,-45.410,-36.621,0.000,0
1601748340.703,-51.270,-23.438,-48.828,-42.969,0.000,0
1601748340.707,-52.246,-20.020,-48.340,-41.016,0.000,0
1601748340.711,-47.852,-21.973,-54.199,-41.016,0.000,0
1601748340.715,-47.363,-27.344,-55.664,-36.621,0.000,0
1601748340.719,-49.805,-27.832,-50.293,-36.621,0.000,0
1601748340.723,-43.457,-26.855,-46.387,-46.387,0.000,0
1601748340.727,-34.668,-25.879,-45.410,-39.551,0.000,0
1601748340.731,-35.645,-26.855,-48.828,-36.133,0.000,0
1601748340.735,-34.668,-30.762,-48.828,-47.363,0.000,0
1601748340.738,-35.645,-28.809,-53.223,-50.781,0.000,0
1601748340.742,-40.039,-30.762,-59.570,-49.316,0.000,0
1601748340.746,-38.574,-33.203,-52.734,-46.387,0.000,0
1601748340.750,-39.551,-31.738,-48.340,-39.551,0.000,1
1601748340.754,-42.480,-28.809,-52.246,-41.504,0.000,0
1601748340.758,-43.945,-27.344,-48.828,-49.316,0.000,0
1601748340.762,-45.898,-27.344,-45.410,-58.105,0.000,0
1601748340.766,-47.852,-26.367,-45.410,-63.965,0.000,0
1601748340.770,-50.293,-22.949,-44.434,-57.129,0.000,0
1601748340.774,-49.316,-23.438,-45.410,-45.410,0.000,0
1601748340.777,-42.480,-31.250,-47.363,-36.133,0.000,0
1601748340.781,-43.457,-37.109,-47.363,-47.852,0.000,0
1601748340.785,-44.434,-34.180,-43.945,-50.781,0.000,0
1601748340.789,-38.574,-30.762,-40.527,-40.039,0.000,0
1601748340.793,-37.109,-29.785,-44.434,-39.551,0.000,0
1601748340.797,-41.016,-32.715,-49.316,-43.457,0.000,0
1601748340.801,-46.387,-32.227,-46.387,-47.363,0.000,0
1601748340.805,-47.852,-27.344,-45.898,-43.945,0.000,0
1601748340.809,-51.270,-26.855,-47.363,-50.293,0.000,0
1601748340.813,-47.852,-28.320,-46.875,-49.316,0.000,0
1601748340.817,-45.410,-27.344,-43.457,-32.715,0.000,0
1601748340.820,-56.152,-28.320,-44.434,-46.875,0.000,0
1601748340.824,-55.664,-28.809,-46.875,-54.199,0.000,0
1601748340.828,-41.504,-26.367,-42.480,-45.410,0.000,0
1601748340.832,-48.340,-31.250,-46.387,-58.105,0.000,0
1601748340.836,-50.781,-32.227,-50.293,-55.664,0.000,0
1601748340.840,-39.062,-27.344,-45.410,-52.734,0.000,0
1601748340.844,-41.504,-26.367,-45.410,-55.664,0.000,0
1601748340.848,-44.434,-27.832,-48.828,-50.781,0.000,0
1601748340.852,-41.016,-24.902,-49.316,-44.434,0.000,0
1601748340.856,-40.527,-26.855,-48.828,-37.598,0.000,0
1601748340.860,-46.387,-35.156,-49.316,-27.832,0.000,0
1601748340.863,-50.781,-32.227,-50.293,-39.551,0.000,0
1601748340.867,-52.734,-26.855,-47.852,-56.152,0.000,0
1601748340.871,-54.688,-28.809,-46.387,-55.176,0.000,0
1601748340.875,-51.758,-30.762,-47.363,-57.617,0.000,0
1601748340.879,-49.805,-32.227,-44.922,-55.664,0.000,0
1601748340.883,-53.223,-34.180,-46.875,-55.176,0.000,0
1601748340.887,-55.664,-34.180,-51.270,-58.594,0.000,0
1601748340.891,-53.223,-32.715,-50.781,-53.223,0.000,0
1601748340.895,-50.781,-30.762,-52.246,-49.316,0.000,0
1601748340.899,-51.270,-30.273,-54.199,-44.922,0.000,0
1601748340.902,-50.293,-30.762,-51.270,-36.621,0.000,0
1601748340.906,-45.898,-29.297,-46.387,-36.133,0.000,0
1601748340.910,-50.293,-29.297,-48.828,-40.527,0.000,0
1601748340.914,-51.758,-32.227,-49.316,-33.691,0.000,0
1601748340.918,-46.875,-31.250,-50.293,-26.855,0.000,0
1601748340.922,-42.969,-31.250,-50.781,-30.762,0.000,0
1601748340.926,-50.781,-33.691,-45.410,-42.969,0.000,0
1601748340.930,-60.059,-35.156,-47.852,-46.387,0.000,0
1601748340.934,-59.082,-36.133,-51.758,-38.574,0.000,0
1601748340.938,-60.059,-33.203,-42.969,-34.180,0.000,0
1601748340.942,-56.152,-28.809,-36.621,-33.691,0.000,0
1601748340.945,-52.734,-27.832,-44.434,-38.086,0.000,0
1601748340.949,-50.781,-29.785,-46.387,-44.434,0.000,0
1601748340.953,-50.781,-31.738,-44.922,-35.156,0.000,0
1601748340.957,-54.688,-31.738,-48.828,-27.832,0.000,0
1601748340.961,-54.688,-31.738,-47.852,-40.527,0.000,0
1601748340.965,-50.781,-32.227,-46.387,-46.387,0.000,0
1601748340.969,-44.922,-27.832,-44.922,-42.969,0.000,0
1601748340.973,-39.062,-24.902,-46.387,-36.133,0.000,0
1601748340.977,-33.203,-27.832,-46.875,-32.715,0.000,0
1601748340.981,-42.480,-28.809,-43.945,-41.992,0.000,0
1601748340.985,-48.340,-29.297,-38.574,-51.270,0.000,0
1601748340.988,-49.316,-28.809,-38.086,-46.875,0.000,0
1601748340.992,-50.293,-34.180,-43.457,-35.645,0.000,0
1601748340.996,-47.852,-38.574,-45.410,-32.227,0.000,0
1601748341.000,-48.340,-44.434,-44.922,-39.551,0.000,0
1601748341.004,-51.270,-43.457,-40.527,-55.176,0.000,0
1601748341.008,-49.805,-32.227,-40.527,-53.711,0.000,0
1601748341.012,-44.434,-24.902,-42.969,-37.598,0.000,0
1601748341.016,-48.340,-31.738,-44.434,-33.203,0.000,0
1601748341.020,-53.223,-40.527,-41.016,-40.039,0.000,0
1601748341.024,-59.570,-35.645,-41.016,-45.410,0.000,0
